Date,Year,Month number,Crime Type,Offence category,Offence type,Reporting Region,Location,Location Type,Population,Alcohol involvement,DV involvement,Counting Rules Era,is_break_month,Number of offences
2025-06,2025,6,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Katherine,Katherine,Regional,10000.0,-,-,Post-Apr-2025 (ANZSOC),False,9
2025-06,2025,6,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Katherine,Katherine,Regional,10000.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,General Theft,07 Theft,07* Other theft,Katherine,Katherine,Regional,10000.0,-,-,Post-Apr-2025 (ANZSOC),False,48
2025-06,2025,6,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Katherine,Katherine,Regional,10000.0,-,-,Post-Apr-2025 (ANZSOC),False,7
2025-06,2025,6,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Katherine,Katherine,Regional,10000.0,-,-,Post-Apr-2025 (ANZSOC),False,3
2025-06,2025,6,Property Damage,11 Property damage offences,11 Property damage offences,Katherine,Katherine,Regional,10000.0,-,-,Post-Apr-2025 (ANZSOC),False,67
2025-06,2025,6,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Katherine,Katherine,Regional,10000.0,-,-,Post-Apr-2025 (ANZSOC),False,24
2025-06,2025,6,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Katherine,Katherine,Regional,10000.0,-,-,Post-Apr-2025 (ANZSOC),False,4
2025-06,2025,6,Robbery & Extortion,"05 Robbery, blackmail, and extortion",051 Robbery,Katherine,Katherine,Regional,10000.0,-,-,Post-Apr-2025 (ANZSOC),False,2
2025-06,2025,6,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,Katherine,Katherine,Regional,10000.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Koolpinyah,Remote,,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,Nhulunbuy,Nhulunbuy,Remote,4000.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,2
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,Nhulunbuy,Nhulunbuy,Remote,4000.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,General Theft,07 Theft,07* Other theft,Nhulunbuy,Nhulunbuy,Remote,4000.0,-,-,Post-Apr-2025 (ANZSOC),False,2
2025-06,2025,6,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Nhulunbuy,Nhulunbuy,Remote,4000.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Property Damage,11 Property damage offences,11 Property damage offences,Nhulunbuy,Nhulunbuy,Remote,4000.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Nhulunbuy,Nhulunbuy,Remote,4000.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,Palmerston,Palmerston,Urban,37247.0,No,No,Post-Apr-2025 (ANZSOC),False,14
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,Palmerston,Palmerston,Urban,37247.0,No,Yes,Post-Apr-2025 (ANZSOC),False,23
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,Palmerston,Palmerston,Urban,37247.0,Yes,No,Post-Apr-2025 (ANZSOC),False,10
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,Palmerston,Palmerston,Urban,37247.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,30
2025-06,2025,6,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Palmerston,Palmerston,Urban,37247.0,Yes,No,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,No,No,Post-Apr-2025 (ANZSOC),False,4
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,No,Yes,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,Yes,No,Post-Apr-2025 (ANZSOC),False,4
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,4
2025-06,2025,6,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,4
2025-06,2025,6,General Theft,07 Theft,071 Motor vehicle theft and related offences,Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,9
2025-06,2025,6,General Theft,07 Theft,07* Other theft,Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,134
2025-06,2025,6,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,7
2025-06,2025,6,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Property Damage,11 Property damage offences,11 Property damage offences,Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,106
2025-06,2025,6,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,14
2025-06,2025,6,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,7
2025-06,2025,6,Robbery & Extortion,"05 Robbery, blackmail, and extortion",051 Robbery,Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,7
2025-06,2025,6,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,7
2025-06,2025,6,Sexual Offences,03 Sexual offences,032 Sexual assault of a child,Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,2
2025-06,2025,6,Sexual Offences,03 Sexual offences,"033, 034 Other child-related sexual offences",Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Sexual Offences,03 Sexual offences,"035, 039 Other sexual offences",Palmerston,Palmerston,Urban,37247.0,-,-,Post-Apr-2025 (ANZSOC),False,4
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Petermann - Simpson,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,6
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Petermann - Simpson,Remote,,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,022 Assault of a prescribed officer,NT Balance,Petermann - Simpson,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Petermann - Simpson,Remote,,Yes,No,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,General Theft,07 Theft,07* Other theft,NT Balance,Petermann - Simpson,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,2
2025-06,2025,6,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Petermann - Simpson,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,3
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Sandover - Plenty,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,5
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Sandover - Plenty,Remote,,Yes,Yes,Post-Apr-2025 (ANZSOC),False,11
2025-06,2025,6,Assault & Violence,02 Assault,022 Assault of a prescribed officer,NT Balance,Sandover - Plenty,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Sandover - Plenty,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,2
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Sandover - Plenty,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Sandover - Plenty,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,General Theft,07 Theft,07* Other theft,NT Balance,Sandover - Plenty,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Sandover - Plenty,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Sandover - Plenty,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,5
2025-06,2025,6,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Sandover - Plenty,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Sexual Offences,03 Sexual offences,"033, 034 Other child-related sexual offences",NT Balance,Sandover - Plenty,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tanami,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tanami,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,5
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tanami,Remote,,Yes,Yes,Post-Apr-2025 (ANZSOC),False,2
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Tanami,Remote,,No,No,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Tanami,Remote,,No,Yes,Post-Apr-2025 (ANZSOC),False,3
2025-06,2025,6,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Tanami,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,General Theft,07 Theft,07* Other theft,NT Balance,Tanami,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,2
2025-06,2025,6,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Tanami,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,2
2025-06,2025,6,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Tanami,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,2
2025-06,2025,6,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,Tanami,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Sexual Offences,03 Sexual offences,032 Sexual assault of a child,NT Balance,Tanami,Remote,,-,-,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,Tennant Creek,Tennant Creek,Regional,3000.0,No,No,Post-Apr-2025 (ANZSOC),False,4
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,Tennant Creek,Tennant Creek,Regional,3000.0,No,Yes,Post-Apr-2025 (ANZSOC),False,8
2025-06,2025,6,Assault & Violence,02 Assault,021 Serious Assault,Tennant Creek,Tennant Creek,Regional,3000.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,20
2025-06,2025,6,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Tennant Creek,Tennant Creek,Regional,3000.0,Yes,Yes,Post-Apr-2025 (ANZSOC),False,1
2025-06,2025,6,Assault & Violence,02 Assault,023 Common Assault,Tennant Creek,Tennant Creek,Regional,3000.0,No,No,Post-Apr-2025 (ANZSOC),False,2
