As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Weddell,1
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,No,NT Balance,West Arnhem,2
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,2
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,No,Palmerston,,10
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,2
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,17
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,Darwin,,25
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,Katherine,,3
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Alligator,3
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,6
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,1
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,6
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,1
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,6
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,3
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,2
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,4
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,7
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,6
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,1
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,4
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,5
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,10
2/04/2024,2014,2,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,4
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,22
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,Darwin,,46
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,Katherine,,6
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,7
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Barkly,2
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Humpty Doo,2
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Tanami,1
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,West Arnhem,1
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Yuendumu - Anmatjere,2
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,8
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,4
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,55
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,39
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,20
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,3
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,7
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,7
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,9
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,10
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,3
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Humpty Doo,1
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,1
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,1
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Victoria River,3
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Virginia,2
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Weddell,1
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,4
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,5
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,16
2/04/2024,2014,2,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,16
2/04/2024,2014,2,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Alice Springs,,2
2/04/2024,2014,2,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Darwin,,2
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,14
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,25
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,7
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,2
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Alligator,2
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Anindilyakwa,2
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Barkly,1
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,6
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,1
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,8
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,1
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,2
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,1
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,11
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,1
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,2
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,2
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,3
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,7
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,3
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins attempted,-,-,Alice Springs,,2
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,3
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,3
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Thamarrurr,3
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,,1
2/04/2024,2014,2,Commercial break-ins,Commercial break-ins attempted,-,-,Tennant Creek,,1
2/04/2024,2014,2,House break-ins,House break-ins actual,-,-,Alice Springs,,22
2/04/2024,2014,2,House break-ins,House break-ins actual,-,-,Darwin,,41
2/04/2024,2014,2,House break-ins,House break-ins actual,-,-,Katherine,,8
2/04/2024,2014,2,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,1
2/04/2024,2014,2,House break-ins,House break-ins actual,-,-,NT Balance,Gulf,2
2/04/2024,2014,2,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,1
2/04/2024,2014,2,House break-ins,House break-ins actual,-,-,NT Balance,Petermann - Simpson,2
2/04/2024,2014,2,House break-ins,House break-ins actual,-,-,NT Balance,Tanami,1
2/04/2024,2014,2,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,1
2/04/2024,2014,2,House break-ins,House break-ins actual,-,-,Palmerston,,12
2/04/2024,2014,2,House break-ins,House break-ins attempted,-,-,Alice Springs,,5
2/04/2024,2014,2,House break-ins,House break-ins attempted,-,-,Darwin,,3
2/04/2024,2014,2,House break-ins,House break-ins attempted,-,-,NT Balance,Alligator,1
2/04/2024,2014,2,House break-ins,House break-ins attempted,-,-,NT Balance,Anindilyakwa,1
2/04/2024,2014,2,House break-ins,House break-ins attempted,-,-,NT Balance,East Arnhem,1
2/04/2024,2014,2,House break-ins,House break-ins attempted,-,-,NT Balance,Tanami,2
2/04/2024,2014,2,House break-ins,House break-ins attempted,-,-,NT Balance,Victoria River,1
2/04/2024,2014,2,House break-ins,House break-ins attempted,-,-,Palmerston,,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,19
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,33
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,2
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Nhulunbuy,,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Anindilyakwa,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Barkly,2
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,East Arnhem,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Gulf,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Petermann - Simpson,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Virginia,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Weddell,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,West Arnhem,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Yuendumu - Anmatjere,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,13
2/04/2024,2014,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Alice Springs,,12
2/04/2024,2014,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,,35
2/04/2024,2014,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Katherine,,3
2/04/2024,2014,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Nhulunbuy,,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Humpty Doo,2
2/04/2024,2014,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,West Arnhem,1
2/04/2024,2014,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Yuendumu - Anmatjere,2
2/04/2024,2014,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,,18
2/04/2024,2014,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,2
2/04/2024,2014,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,1
2/04/2024,2014,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Katherine,,1
2/04/2024,2014,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Thamarrurr,1
2/04/2024,2014,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Tiwi Islands,1
2/04/2024,2014,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,2
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,Alice Springs,,118
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,Darwin,,174
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,Katherine,,34
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,Nhulunbuy,,1
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,4
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,13
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,2
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,1
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,11
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Elsey,4
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,10
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,1
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,4
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Petermann - Simpson,1
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,3
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,13
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,2
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Weddell,2
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,6
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,5
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,Palmerston,,64
2/04/2024,2014,2,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,19
2/04/2024,2014,2,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,4
2/04/2024,2014,2,Robbery - extortion and related offences,Robbery,-,-,Darwin,,3
2/04/2024,2014,2,Robbery - extortion and related offences,Robbery,-,-,Palmerston,,1
2/04/2024,2014,2,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,8
2/04/2024,2014,2,Sexual assault and related offences,Sexual assault,-,-,Darwin,,14
2/04/2024,2014,2,Sexual assault and related offences,Sexual assault,-,-,Katherine,,1
2/04/2024,2014,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Alligator,1
2/04/2024,2014,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Anindilyakwa,1
2/04/2024,2014,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,East Arnhem,1
2/04/2024,2014,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Tiwi Islands,3
2/04/2024,2014,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Virginia,1
2/04/2024,2014,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,West Arnhem,2
2/04/2024,2014,2,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,6
2/04/2024,2014,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Darwin,,8
2/04/2024,2014,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Tanami,1
2/04/2024,2014,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,82
2/04/2024,2014,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,212
2/04/2024,2014,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,30
2/04/2024,2014,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,7
2/04/2024,2014,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,8
2/04/2024,2014,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,7
2/04/2024,2014,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,4
