As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,,3
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,East Arnhem,1
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Thamarrurr,1
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Weddell,1
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Alice Springs,,3
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,,9
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Katherine,,1
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,West Arnhem,1
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Yuendumu - Anmatjere,1
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,,1
1/03/2024,2008,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Tennant Creek,,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,Alice Springs,,26
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,Darwin,,64
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,Katherine,,9
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,Nhulunbuy,,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Barkly,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,East Arnhem,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Gulf,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Howard Springs,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Humpty Doo,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Petermann - Simpson,4
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Victoria River,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,West Arnhem,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,Palmerston,,20
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,4
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,18
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,Darwin,,11
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,Katherine,,12
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,Nhulunbuy,,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Alligator,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Barkly,5
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,7
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Humpty Doo,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,4
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,4
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Weddell,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,5
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,5
1/03/2024,2008,11,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,15
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,Darwin,,49
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,Katherine,,9
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Alligator,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Anindilyakwa,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Elsey,4
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Gulf,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Howard Springs,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Tiwi Islands,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Victoria River,4
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,West Arnhem,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Yuendumu - Anmatjere,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,4
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,5
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,61
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,22
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,24
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,7
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,9
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,10
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,3
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Victoria River,4
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,1
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,2
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,15
1/03/2024,2008,11,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,15
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,56
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,43
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,17
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,4
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Alligator,1
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Anindilyakwa,2
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Barkly,6
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,1
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,8
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,3
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,4
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,3
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,1
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,1
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,1
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Virginia,5
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,5
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,1
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,6
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,8
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins attempted,-,-,Alice Springs,,2
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,16
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,1
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Barkly,1
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Gulf,1
1/03/2024,2008,11,Commercial break-ins,Commercial break-ins attempted,-,-,Tennant Creek,,3
1/03/2024,2008,11,Homicide and related Offences,Murder,-,-,Darwin,,1
1/03/2024,2008,11,Homicide and related Offences,Murder,-,-,NT Balance,Petermann - Simpson,1
1/03/2024,2008,11,Homicide and related Offences,Murder,-,-,NT Balance,Victoria River,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,Alice Springs,,12
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,Darwin,,50
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,Katherine,,12
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,Nhulunbuy,,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Alligator,4
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Barkly,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,4
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Elsey,2
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Gulf,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Howard Springs,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Petermann - Simpson,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Tanami,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Tiwi Islands,2
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Virginia,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Weddell,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,3
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,1
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,Palmerston,,18
1/03/2024,2008,11,House break-ins,House break-ins actual,-,-,Tennant Creek,,9
1/03/2024,2008,11,House break-ins,House break-ins attempted,-,-,Alice Springs,,1
1/03/2024,2008,11,House break-ins,House break-ins attempted,-,-,Darwin,,20
1/03/2024,2008,11,House break-ins,House break-ins attempted,-,-,NT Balance,Gulf,1
1/03/2024,2008,11,House break-ins,House break-ins attempted,-,-,NT Balance,West Arnhem,1
1/03/2024,2008,11,House break-ins,House break-ins attempted,-,-,Palmerston,,2
1/03/2024,2008,11,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,16
1/03/2024,2008,11,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,51
1/03/2024,2008,11,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,8
1/03/2024,2008,11,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Nhulunbuy,,4
1/03/2024,2008,11,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,2
1/03/2024,2008,11,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Barkly,2
1/03/2024,2008,11,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,1
1/03/2024,2008,11,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,West Arnhem,1
1/03/2024,2008,11,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,16
1/03/2024,2008,11,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Alice Springs,,18
1/03/2024,2008,11,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,,86
1/03/2024,2008,11,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Katherine,,3
1/03/2024,2008,11,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Nhulunbuy,,1
1/03/2024,2008,11,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Alligator,1
1/03/2024,2008,11,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Barkly,1
